Time,Amplitude
2016-11-21T21:00:05.919538Z,1361
2016-11-21T21:00:05.969538Z,1402
2016-11-21T21:00:06.019538Z,1482
2016-11-21T21:00:06.069538Z,1514
2016-11-21T21:00:06.119538Z,1511
2016-11-21T21:00:06.169538Z,1443
2016-11-21T21:00:06.219538Z,1405
2016-11-21T21:00:06.269538Z,1360
2016-11-21T21:00:06.319538Z,1268
2016-11-21T21:00:06.369538Z,1220
2016-11-21T21:00:06.419538Z,1136
2016-11-21T21:00:06.469538Z,1034
2016-11-21T21:00:06.519538Z,884
2016-11-21T21:00:06.569538Z,688
2016-11-21T21:00:06.619538Z,465
2016-11-21T21:00:06.669538Z,150
2016-11-21T21:00:06.719538Z,-127
2016-11-21T21:00:06.769538Z,-320
2016-11-21T21:00:06.819538Z,-410
2016-11-21T21:00:06.869538Z,-389
2016-11-21T21:00:06.919538Z,-337
2016-11-21T21:00:06.969538Z,-231
2016-11-21T21:00:07.019538Z,-139
2016-11-21T21:00:07.069538Z,-112
2016-11-21T21:00:07.119538Z,-62
2016-11-21T21:00:07.169538Z,-22
2016-11-21T21:00:07.219538Z,53
2016-11-21T21:00:07.269538Z,194
2016-11-21T21:00:07.319538Z,314
2016-11-21T21:00:07.369538Z,479
2016-11-21T21:00:07.419538Z,611
2016-11-21T21:00:07.469538Z,708
2016-11-21T21:00:07.519538Z,899
2016-11-21T21:00:07.569538Z,1039
2016-11-21T21:00:07.619538Z,1185
2016-11-21T21:00:07.669538Z,1373
2016-11-21T21:00:07.719538Z,1460
2016-11-21T21:00:07.769538Z,1490
2016-11-21T21:00:07.819538Z,1497
2016-11-21T21:00:07.869538Z,1485
2016-11-21T21:00:07.919538Z,1463
2016-11-21T21:00:07.969538Z,1479
2016-11-21T21:00:08.019538Z,1473
2016-11-21T21:00:08.069538Z,1468
2016-11-21T21:00:08.119538Z,1547
2016-11-21T21:00:08.169538Z,1622
2016-11-21T21:00:08.219538Z,1679
2016-11-21T21:00:08.269538Z,1703
2016-11-21T21:00:08.319538Z,1686
2016-11-21T21:00:08.369538Z,1632
2016-11-21T21:00:08.419538Z,1523
2016-11-21T21:00:08.469538Z,1407
2016-11-21T21:00:08.519538Z,1255
2016-11-21T21:00:08.569538Z,1040
2016-11-21T21:00:08.619538Z,788
2016-11-21T21:00:08.669538Z,499
2016-11-21T21:00:08.719538Z,260
2016-11-21T21:00:08.769538Z,50
2016-11-21T21:00:08.819538Z,-135
2016-11-21T21:00:08.869538Z,-311
2016-11-21T21:00:08.919538Z,-536
2016-11-21T21:00:08.969538Z,-700
2016-11-21T21:00:09.019538Z,-841
2016-11-21T21:00:09.069538Z,-866
2016-11-21T21:00:09.119538Z,-825
2016-11-21T21:00:09.169538Z,-846
2016-11-21T21:00:09.219538Z,-838
2016-11-21T21:00:09.269538Z,-902
2016-11-21T21:00:09.319538Z,-968
2016-11-21T21:00:09.369538Z,-991
2016-11-21T21:00:09.419538Z,-984
2016-11-21T21:00:09.469538Z,-964
2016-11-21T21:00:09.519538Z,-982
2016-11-21T21:00:09.569538Z,-943
2016-11-21T21:00:09.619538Z,-878
2016-11-21T21:00:09.669538Z,-812
2016-11-21T21:00:09.719538Z,-751
2016-11-21T21:00:09.769538Z,-744
2016-11-21T21:00:09.819538Z,-771
2016-11-21T21:00:09.869538Z,-737
2016-11-21T21:00:09.919538Z,-682
2016-11-21T21:00:09.969538Z,-633
2016-11-21T21:00:10.019538Z,-521
2016-11-21T21:00:10.069538Z,-394
2016-11-21T21:00:10.119538Z,-236
2016-11-21T21:00:10.169538Z,-65
2016-11-21T21:00:10.219538Z,104
2016-11-21T21:00:10.269538Z,311
2016-11-21T21:00:10.319538Z,499
2016-11-21T21:00:10.369538Z,646
2016-11-21T21:00:10.419538Z,763
2016-11-21T21:00:10.469538Z,851
2016-11-21T21:00:10.519538Z,963
2016-11-21T21:00:10.569538Z,1160
2016-11-21T21:00:10.619538Z,1312
2016-11-21T21:00:10.669538Z,1358
2016-11-21T21:00:10.719538Z,1405
2016-11-21T21:00:10.769538Z,1425
2016-11-21T21:00:10.819538Z,1449
2016-11-21T21:00:10.869538Z,1447
2016-11-21T21:00:10.919538Z,1360
2016-11-21T21:00:10.969538Z,1265
2016-11-21T21:00:11.019538Z,1165
2016-11-21T21:00:11.069538Z,1154
2016-11-21T21:00:11.119538Z,1228
2016-11-21T21:00:11.169538Z,1332
2016-11-21T21:00:11.219538Z,1476
2016-11-21T21:00:11.269538Z,1554
2016-11-21T21:00:11.319538Z,1616
2016-11-21T21:00:11.369538Z,1696
2016-11-21T21:00:11.419538Z,1739
2016-11-21T21:00:11.469538Z,1752
2016-11-21T21:00:11.519538Z,1748
2016-11-21T21:00:11.569538Z,1739
2016-11-21T21:00:11.619538Z,1732
2016-11-21T21:00:11.669538Z,1743
2016-11-21T21:00:11.719538Z,1693
2016-11-21T21:00:11.769538Z,1631
2016-11-21T21:00:11.819538Z,1577
2016-11-21T21:00:11.869538Z,1437
2016-11-21T21:00:11.919538Z,1341
2016-11-21T21:00:11.969538Z,1242
2016-11-21T21:00:12.019538Z,1053
2016-11-21T21:00:12.069538Z,909
2016-11-21T21:00:12.119538Z,734
2016-11-21T21:00:12.169538Z,546
2016-11-21T21:00:12.219538Z,409
2016-11-21T21:00:12.269538Z,264
2016-11-21T21:00:12.319538Z,154
2016-11-21T21:00:12.369538Z,44
2016-11-21T21:00:12.419538Z,-46
2016-11-21T21:00:12.469538Z,-113
2016-11-21T21:00:12.519538Z,-204
2016-11-21T21:00:12.569538Z,-202
2016-11-21T21:00:12.619538Z,-185
2016-11-21T21:00:12.669538Z,-197
2016-11-21T21:00:12.719538Z,-225
2016-11-21T21:00:12.769538Z,-360
2016-11-21T21:00:12.819538Z,-500
2016-11-21T21:00:12.869538Z,-616
2016-11-21T21:00:12.919538Z,-674
2016-11-21T21:00:12.969538Z,-622
2016-11-21T21:00:13.019538Z,-543
2016-11-21T21:00:13.069538Z,-467
2016-11-21T21:00:13.119538Z,-402
2016-11-21T21:00:13.169538Z,-318
2016-11-21T21:00:13.219538Z,-220
2016-11-21T21:00:13.269538Z,-114
2016-11-21T21:00:13.319538Z,-17
2016-11-21T21:00:13.369538Z,31
2016-11-21T21:00:13.419538Z,66
2016-11-21T21:00:13.469538Z,38
2016-11-21T21:00:13.519538Z,-75
2016-11-21T21:00:13.569538Z,-178
2016-11-21T21:00:13.619538Z,-180
2016-11-21T21:00:13.669538Z,-160
2016-11-21T21:00:13.719538Z,-83
2016-11-21T21:00:13.769538Z,50
2016-11-21T21:00:13.819538Z,108
2016-11-21T21:00:13.869538Z,154
2016-11-21T21:00:13.919538Z,167
2016-11-21T21:00:13.969538Z,177
2016-11-21T21:00:14.019538Z,183
2016-11-21T21:00:14.069538Z,182
2016-11-21T21:00:14.119538Z,223
2016-11-21T21:00:14.169538Z,312
2016-11-21T21:00:14.219538Z,418
2016-11-21T21:00:14.269538Z,486
2016-11-21T21:00:14.319538Z,554
2016-11-21T21:00:14.369538Z,626
2016-11-21T21:00:14.419538Z,721
2016-11-21T21:00:14.469538Z,772
2016-11-21T21:00:14.519538Z,782
2016-11-21T21:00:14.569538Z,803
2016-11-21T21:00:14.619538Z,838
2016-11-21T21:00:14.669538Z,942
2016-11-21T21:00:14.719538Z,1013
2016-11-21T21:00:14.769538Z,1054
2016-11-21T21:00:14.819538Z,1133
2016-11-21T21:00:14.869538Z,1160
2016-11-21T21:00:14.919538Z,1175
2016-11-21T21:00:14.969538Z,1230
2016-11-21T21:00:15.019538Z,1273
2016-11-21T21:00:15.069538Z,1334
2016-11-21T21:00:15.119538Z,1485
2016-11-21T21:00:15.169538Z,1625
2016-11-21T21:00:15.219538Z,1658
2016-11-21T21:00:15.269538Z,1656
2016-11-21T21:00:15.319538Z,1567
2016-11-21T21:00:15.369538Z,1455
2016-11-21T21:00:15.419538Z,1400
2016-11-21T21:00:15.469538Z,1333
2016-11-21T21:00:15.519538Z,1320
2016-11-21T21:00:15.569538Z,1295
2016-11-21T21:00:15.619538Z,1269
2016-11-21T21:00:15.669538Z,1229
2016-11-21T21:00:15.719538Z,1112
2016-11-21T21:00:15.769538Z,1014
2016-11-21T21:00:15.819538Z,880
2016-11-21T21:00:15.869538Z,801
2016-11-21T21:00:15.919538Z,756
2016-11-21T21:00:15.969538Z,676
2016-11-21T21:00:16.019538Z,634
2016-11-21T21:00:16.069538Z,546
2016-11-21T21:00:16.119538Z,463
2016-11-21T21:00:16.169538Z,319
2016-11-21T21:00:16.219538Z,144
2016-11-21T21:00:16.269538Z,57
2016-11-21T21:00:16.319538Z,4
2016-11-21T21:00:16.369538Z,20
2016-11-21T21:00:16.419538Z,75
2016-11-21T21:00:16.469538Z,112
2016-11-21T21:00:16.519538Z,77
2016-11-21T21:00:16.569538Z,45
2016-11-21T21:00:16.619538Z,55
2016-11-21T21:00:16.669538Z,-2
2016-11-21T21:00:16.719538Z,-28
2016-11-21T21:00:16.769538Z,-79
2016-11-21T21:00:16.819538Z,-138
2016-11-21T21:00:16.869538Z,-113
2016-11-21T21:00:16.919538Z,-104
2016-11-21T21:00:16.969538Z,-61
2016-11-21T21:00:17.019538Z,-29
2016-11-21T21:00:17.069538Z,-41
2016-11-21T21:00:17.119538Z,-20
2016-11-21T21:00:17.169538Z,28
2016-11-21T21:00:17.219538Z,43
2016-11-21T21:00:17.269538Z,29
2016-11-21T21:00:17.319538Z,-36
2016-11-21T21:00:17.369538Z,-149
2016-11-21T21:00:17.419538Z,-209
2016-11-21T21:00:17.469538Z,-300
2016-11-21T21:00:17.519538Z,-417
2016-11-21T21:00:17.569538Z,-577
2016-11-21T21:00:17.619538Z,-775
2016-11-21T21:00:17.669538Z,-880
2016-11-21T21:00:17.719538Z,-948
2016-11-21T21:00:17.769538Z,-1007
2016-11-21T21:00:17.819538Z,-984
2016-11-21T21:00:17.869538Z,-902
2016-11-21T21:00:17.919538Z,-810
2016-11-21T21:00:17.969538Z,-660
2016-11-21T21:00:18.019538Z,-596
2016-11-21T21:00:18.069538Z,-587
2016-11-21T21:00:18.119538Z,-496
2016-11-21T21:00:18.169538Z,-485
2016-11-21T21:00:18.219538Z,-463
2016-11-21T21:00:18.269538Z,-404
2016-11-21T21:00:18.319538Z,-292
2016-11-21T21:00:18.369538Z,-79
2016-11-21T21:00:18.419538Z,127
2016-11-21T21:00:18.469538Z,420
2016-11-21T21:00:18.519538Z,695
2016-11-21T21:00:18.569538Z,887
2016-11-21T21:00:18.619538Z,1082
2016-11-21T21:00:18.669538Z,1223
2016-11-21T21:00:18.719538Z,1323
2016-11-21T21:00:18.769538Z,1415
2016-11-21T21:00:18.819538Z,1430
2016-11-21T21:00:18.869538Z,1400
2016-11-21T21:00:18.919538Z,1451
2016-11-21T21:00:18.969538Z,1465
2016-11-21T21:00:19.019538Z,1455
2016-11-21T21:00:19.069538Z,1473
2016-11-21T21:00:19.119538Z,1436
2016-11-21T21:00:19.169538Z,1452
2016-11-21T21:00:19.219538Z,1525
2016-11-21T21:00:19.269538Z,1666
2016-11-21T21:00:19.319538Z,1873
2016-11-21T21:00:19.369538Z,2006
2016-11-21T21:00:19.419538Z,2078
2016-11-21T21:00:19.469538Z,2114
2016-11-21T21:00:19.519538Z,2134
2016-11-21T21:00:19.569538Z,2163
2016-11-21T21:00:19.619538Z,2133
2016-11-21T21:00:19.669538Z,2002
2016-11-21T21:00:19.719538Z,1903
2016-11-21T21:00:19.769538Z,1823
2016-11-21T21:00:19.819538Z,1677
2016-11-21T21:00:19.869538Z,1609
2016-11-21T21:00:19.919538Z,1543
2016-11-21T21:00:19.969538Z,1505
2016-11-21T21:00:20.019538Z,1459
2016-11-21T21:00:20.069538Z,1349
2016-11-21T21:00:20.119538Z,1309
2016-11-21T21:00:20.169538Z,1188
2016-11-21T21:00:20.219538Z,986
2016-11-21T21:00:20.269538Z,724
2016-11-21T21:00:20.319538Z,460
2016-11-21T21:00:20.369538Z,251
2016-11-21T21:00:20.419538Z,10
2016-11-21T21:00:20.469538Z,-204
2016-11-21T21:00:20.519538Z,-388
2016-11-21T21:00:20.569538Z,-565
2016-11-21T21:00:20.619538Z,-715
2016-11-21T21:00:20.669538Z,-850
2016-11-21T21:00:20.719538Z,-987
2016-11-21T21:00:20.769538Z,-1096
2016-11-21T21:00:20.819538Z,-1239
2016-11-21T21:00:20.869538Z,-1322
2016-11-21T21:00:20.919538Z,-1330
2016-11-21T21:00:20.969538Z,-1352
2016-11-21T21:00:21.019538Z,-1226
2016-11-21T21:00:21.069538Z,-1102
2016-11-21T21:00:21.119538Z,-951
2016-11-21T21:00:21.169538Z,-695
2016-11-21T21:00:21.219538Z,-497
2016-11-21T21:00:21.269538Z,-297
2016-11-21T21:00:21.319538Z,-180
2016-11-21T21:00:21.369538Z,-114
2016-11-21T21:00:21.419538Z,-76
2016-11-21T21:00:21.469538Z,-33
2016-11-21T21:00:21.519538Z,123
2016-11-21T21:00:21.569538Z,263
2016-11-21T21:00:21.619538Z,389
2016-11-21T21:00:21.669538Z,523
2016-11-21T21:00:21.719538Z,628
2016-11-21T21:00:21.769538Z,817
2016-11-21T21:00:21.819538Z,1028
2016-11-21T21:00:21.869538Z,1143
2016-11-21T21:00:21.919538Z,1248
2016-11-21T21:00:21.969538Z,1304
2016-11-21T21:00:22.019538Z,1351
2016-11-21T21:00:22.069538Z,1377
2016-11-21T21:00:22.119538Z,1328
2016-11-21T21:00:22.169538Z,1328
2016-11-21T21:00:22.219538Z,1368
2016-11-21T21:00:22.269538Z,1463
2016-11-21T21:00:22.319538Z,1576
2016-11-21T21:00:22.369538Z,1633
2016-11-21T21:00:22.419538Z,1678
2016-11-21T21:00:22.469538Z,1772
2016-11-21T21:00:22.519538Z,1795
2016-11-21T21:00:22.569538Z,1744
2016-11-21T21:00:22.619538Z,1703
2016-11-21T21:00:22.669538Z,1597
2016-11-21T21:00:22.719538Z,1541
2016-11-21T21:00:22.769538Z,1530
2016-11-21T21:00:22.819538Z,1489
2016-11-21T21:00:22.869538Z,1473
2016-11-21T21:00:22.919538Z,1379
2016-11-21T21:00:22.969538Z,1275
2016-11-21T21:00:23.019538Z,1231
2016-11-21T21:00:23.069538Z,1151
2016-11-21T21:00:23.119538Z,1100
2016-11-21T21:00:23.169538Z,1034
2016-11-21T21:00:23.219538Z,964
2016-11-21T21:00:23.269538Z,928
2016-11-21T21:00:23.319538Z,869
2016-11-21T21:00:23.369538Z,831
2016-11-21T21:00:23.419538Z,767
2016-11-21T21:00:23.469538Z,647
2016-11-21T21:00:23.519538Z,482
2016-11-21T21:00:23.569538Z,268
2016-11-21T21:00:23.619538Z,79
2016-11-21T21:00:23.669538Z,-48
2016-11-21T21:00:23.719538Z,-190
2016-11-21T21:00:23.769538Z,-318
2016-11-21T21:00:23.819538Z,-423
2016-11-21T21:00:23.869538Z,-518
2016-11-21T21:00:23.919538Z,-572
2016-11-21T21:00:23.969538Z,-660
2016-11-21T21:00:24.019538Z,-753
2016-11-21T21:00:24.069538Z,-853
2016-11-21T21:00:24.119538Z,-998
2016-11-21T21:00:24.169538Z,-1118
2016-11-21T21:00:24.219538Z,-1171
2016-11-21T21:00:24.269538Z,-1180
2016-11-21T21:00:24.319538Z,-1212
2016-11-21T21:00:24.369538Z,-1236
2016-11-21T21:00:24.419538Z,-1289
2016-11-21T21:00:24.469538Z,-1413
2016-11-21T21:00:24.519538Z,-1485
2016-11-21T21:00:24.569538Z,-1429
2016-11-21T21:00:24.619538Z,-1291
2016-11-21T21:00:24.669538Z,-1096
2016-11-21T21:00:24.719538Z,-847
2016-11-21T21:00:24.769538Z,-619
2016-11-21T21:00:24.819538Z,-362
2016-11-21T21:00:24.869538Z,-133
2016-11-21T21:00:24.919538Z,56
2016-11-21T21:00:24.969538Z,294
2016-11-21T21:00:25.019538Z,438
2016-11-21T21:00:25.069538Z,571
2016-11-21T21:00:25.119538Z,770
2016-11-21T21:00:25.169538Z,906
2016-11-21T21:00:25.219538Z,1023
2016-11-21T21:00:25.269538Z,1109
2016-11-21T21:00:25.319538Z,1109
2016-11-21T21:00:25.369538Z,1150
2016-11-21T21:00:25.419538Z,1229
2016-11-21T21:00:25.469538Z,1313
2016-11-21T21:00:25.519538Z,1390
2016-11-21T21:00:25.569538Z,1408
2016-11-21T21:00:25.619538Z,1441
2016-11-21T21:00:25.669538Z,1408
2016-11-21T21:00:25.719538Z,1286
2016-11-21T21:00:25.769538Z,1182
2016-11-21T21:00:25.819538Z,1102
2016-11-21T21:00:25.869538Z,1032
2016-11-21T21:00:25.919538Z,934
2016-11-21T21:00:25.969538Z,800
2016-11-21T21:00:26.019538Z,654
2016-11-21T21:00:26.069538Z,529
2016-11-21T21:00:26.119538Z,479
2016-11-21T21:00:26.169538Z,466
2016-11-21T21:00:26.219538Z,465
2016-11-21T21:00:26.269538Z,504
2016-11-21T21:00:26.319538Z,455
2016-11-21T21:00:26.369538Z,390
2016-11-21T21:00:26.419538Z,378
2016-11-21T21:00:26.469538Z,401
2016-11-21T21:00:26.519538Z,511
2016-11-21T21:00:26.569538Z,582
2016-11-21T21:00:26.619538Z,614
2016-11-21T21:00:26.669538Z,660
2016-11-21T21:00:26.719538Z,684
2016-11-21T21:00:26.769538Z,699
2016-11-21T21:00:26.819538Z,747
2016-11-21T21:00:26.869538Z,779
2016-11-21T21:00:26.919538Z,751
2016-11-21T21:00:26.969538Z,747
2016-11-21T21:00:27.019538Z,715
2016-11-21T21:00:27.069538Z,686
2016-11-21T21:00:27.119538Z,722
2016-11-21T21:00:27.169538Z,745
2016-11-21T21:00:27.219538Z,837
2016-11-21T21:00:27.269538Z,874
2016-11-21T21:00:27.319538Z,850
2016-11-21T21:00:27.369538Z,878
2016-11-21T21:00:27.419538Z,866
2016-11-21T21:00:27.469538Z,898
2016-11-21T21:00:27.519538Z,906
2016-11-21T21:00:27.569538Z,932
2016-11-21T21:00:27.619538Z,1016
2016-11-21T21:00:27.669538Z,1118
2016-11-21T21:00:27.719538Z,1272
2016-11-21T21:00:27.769538Z,1310
2016-11-21T21:00:27.819538Z,1320
2016-11-21T21:00:27.869538Z,1353
2016-11-21T21:00:27.919538Z,1386
2016-11-21T21:00:27.969538Z,1486
2016-11-21T21:00:28.019538Z,1573
2016-11-21T21:00:28.069538Z,1598
2016-11-21T21:00:28.119538Z,1549
2016-11-21T21:00:28.169538Z,1520
2016-11-21T21:00:28.219538Z,1503
2016-11-21T21:00:28.269538Z,1436
2016-11-21T21:00:28.319538Z,1373
2016-11-21T21:00:28.369538Z,1340
2016-11-21T21:00:28.419538Z,1311
2016-11-21T21:00:28.469538Z,1247
2016-11-21T21:00:28.519538Z,1146
2016-11-21T21:00:28.569538Z,952
2016-11-21T21:00:28.619538Z,766
2016-11-21T21:00:28.669538Z,667
2016-11-21T21:00:28.719538Z,562
2016-11-21T21:00:28.769538Z,495
2016-11-21T21:00:28.819538Z,386
2016-11-21T21:00:28.869538Z,182
2016-11-21T21:00:28.919538Z,-18
2016-11-21T21:00:28.969538Z,-207
2016-11-21T21:00:29.019538Z,-323
2016-11-21T21:00:29.069538Z,-442
2016-11-21T21:00:29.119538Z,-602
2016-11-21T21:00:29.169538Z,-751
2016-11-21T21:00:29.219538Z,-874
2016-11-21T21:00:29.269538Z,-919
2016-11-21T21:00:29.319538Z,-920
2016-11-21T21:00:29.369538Z,-882
2016-11-21T21:00:29.419538Z,-875
2016-11-21T21:00:29.469538Z,-936
2016-11-21T21:00:29.519538Z,-1066
2016-11-21T21:00:29.569538Z,-1182
2016-11-21T21:00:29.619538Z,-1220
2016-11-21T21:00:29.669538Z,-1249
2016-11-21T21:00:29.719538Z,-1277
2016-11-21T21:00:29.769538Z,-1294
2016-11-21T21:00:29.819538Z,-1310
2016-11-21T21:00:29.869538Z,-1313
2016-11-21T21:00:29.919538Z,-1286
2016-11-21T21:00:29.969538Z,-1267
2016-11-21T21:00:30.019538Z,-1206
2016-11-21T21:00:30.069538Z,-1125
2016-11-21T21:00:30.119538Z,-1084
2016-11-21T21:00:30.169538Z,-1010
2016-11-21T21:00:30.219538Z,-896
2016-11-21T21:00:30.269538Z,-717
2016-11-21T21:00:30.319538Z,-517
2016-11-21T21:00:30.369538Z,-306
2016-11-21T21:00:30.419538Z,-111
2016-11-21T21:00:30.469538Z,37
2016-11-21T21:00:30.519538Z,242
2016-11-21T21:00:30.569538Z,464
2016-11-21T21:00:30.619538Z,649
2016-11-21T21:00:30.669538Z,749
2016-11-21T21:00:30.719538Z,852
2016-11-21T21:00:30.769538Z,932
2016-11-21T21:00:30.819538Z,990
2016-11-21T21:00:30.869538Z,1148
2016-11-21T21:00:30.919538Z,1326
2016-11-21T21:00:30.969538Z,1565
2016-11-21T21:00:31.019538Z,1729
2016-11-21T21:00:31.069538Z,1838
2016-11-21T21:00:31.119538Z,1958
2016-11-21T21:00:31.169538Z,2049
2016-11-21T21:00:31.219538Z,2205
2016-11-21T21:00:31.269538Z,2339
2016-11-21T21:00:31.319538Z,2428
2016-11-21T21:00:31.369538Z,2516
2016-11-21T21:00:31.419538Z,2633
2016-11-21T21:00:31.469538Z,2732
2016-11-21T21:00:31.519538Z,2785
2016-11-21T21:00:31.569538Z,2767
2016-11-21T21:00:31.619538Z,2713
2016-11-21T21:00:31.669538Z,2677
2016-11-21T21:00:31.719538Z,2630
2016-11-21T21:00:31.769538Z,2615
2016-11-21T21:00:31.819538Z,2563
2016-11-21T21:00:31.869538Z,2471
2016-11-21T21:00:31.919538Z,2376
2016-11-21T21:00:31.969538Z,2257
2016-11-21T21:00:32.019538Z,2103
2016-11-21T21:00:32.069538Z,1964
2016-11-21T21:00:32.119538Z,1793
2016-11-21T21:00:32.169538Z,1611
2016-11-21T21:00:32.219538Z,1503
2016-11-21T21:00:32.269538Z,1330
2016-11-21T21:00:32.319538Z,1161
2016-11-21T21:00:32.369538Z,1020
2016-11-21T21:00:32.419538Z,869
2016-11-21T21:00:32.469538Z,732
2016-11-21T21:00:32.519538Z,632
2016-11-21T21:00:32.569538Z,561
2016-11-21T21:00:32.619538Z,436
2016-11-21T21:00:32.669538Z,315
2016-11-21T21:00:32.719538Z,163
2016-11-21T21:00:32.769538Z,-22
2016-11-21T21:00:32.819538Z,-177
2016-11-21T21:00:32.869538Z,-348
2016-11-21T21:00:32.919538Z,-523
2016-11-21T21:00:32.969538Z,-682
2016-11-21T21:00:33.019538Z,-802
2016-11-21T21:00:33.069538Z,-885
2016-11-21T21:00:33.119538Z,-982
2016-11-21T21:00:33.169538Z,-1117
2016-11-21T21:00:33.219538Z,-1243
2016-11-21T21:00:33.269538Z,-1325
2016-11-21T21:00:33.319538Z,-1380
2016-11-21T21:00:33.369538Z,-1321
2016-11-21T21:00:33.419538Z,-1113
2016-11-21T21:00:33.469538Z,-831
2016-11-21T21:00:33.519538Z,-485
2016-11-21T21:00:33.569538Z,-227
2016-11-21T21:00:33.619538Z,-176
2016-11-21T21:00:33.669538Z,-211
2016-11-21T21:00:33.719538Z,-251
2016-11-21T21:00:33.769538Z,-160
2016-11-21T21:00:33.819538Z,243
2016-11-21T21:00:33.869538Z,966
2016-11-21T21:00:33.919538Z,1927
2016-11-21T21:00:33.969538Z,2772
2016-11-21T21:00:34.019538Z,3289
2016-11-21T21:00:34.069538Z,3674
2016-11-21T21:00:34.119538Z,3790
2016-11-21T21:00:34.169538Z,3793
2016-11-21T21:00:34.219538Z,4113
2016-11-21T21:00:34.269538Z,4794
2016-11-21T21:00:34.319538Z,5939
2016-11-21T21:00:34.369538Z,7391
2016-11-21T21:00:34.419538Z,8622
2016-11-21T21:00:34.469538Z,9792
2016-11-21T21:00:34.519538Z,10882
2016-11-21T21:00:34.569538Z,10567
2016-11-21T21:00:34.619538Z,9782
2016-11-21T21:00:34.669538Z,9992
2016-11-21T21:00:34.719538Z,10355
2016-11-21T21:00:34.769538Z,12066
2016-11-21T21:00:34.819538Z,15764
2016-11-21T21:00:34.869538Z,19160
2016-11-21T21:00:34.919538Z,21384
2016-11-21T21:00:34.969538Z,21739
2016-11-21T21:00:35.019538Z,19165
2016-11-21T21:00:35.069538Z,15414
2016-11-21T21:00:35.119538Z,12171
2016-11-21T21:00:35.169538Z,10898
2016-11-21T21:00:35.219538Z,13388
2016-11-21T21:00:35.269538Z,18629
2016-11-21T21:00:35.319538Z,24894
2016-11-21T21:00:35.369538Z,28985
2016-11-21T21:00:35.419538Z,28384
2016-11-21T21:00:35.469538Z,25265
2016-11-21T21:00:35.519538Z,20274
2016-11-21T21:00:35.569538Z,14017
2016-11-21T21:00:35.619538Z,10842
2016-11-21T21:00:35.669538Z,12467
2016-11-21T21:00:35.719538Z,17648
2016-11-21T21:00:35.769538Z,23473
2016-11-21T21:00:35.819538Z,26746
2016-11-21T21:00:35.869538Z,27444
2016-11-21T21:00:35.919538Z,24327
2016-11-21T21:00:35.969538Z,16466
2016-11-21T21:00:36.019538Z,8167
2016-11-21T21:00:36.069538Z,1508
2016-11-21T21:00:36.119538Z,-2069
2016-11-21T21:00:36.169538Z,-601
2016-11-21T21:00:36.219538Z,2045
2016-11-21T21:00:36.269538Z,6888
2016-11-21T21:00:36.319538Z,13833
2016-11-21T21:00:36.369538Z,16507
2016-11-21T21:00:36.419538Z,13588
2016-11-21T21:00:36.469538Z,3894
2016-11-21T21:00:36.519538Z,-10878
2016-11-21T21:00:36.569538Z,-24862
2016-11-21T21:00:36.619538Z,-32525
2016-11-21T21:00:36.669538Z,-28533
2016-11-21T21:00:36.719538Z,-14040
2016-11-21T21:00:36.769538Z,3225
2016-11-21T21:00:36.819538Z,16387
2016-11-21T21:00:36.869538Z,17722
2016-11-21T21:00:36.919538Z,4120
2016-11-21T21:00:36.969538Z,-17738
2016-11-21T21:00:37.019538Z,-43047
2016-11-21T21:00:37.069538Z,-57655
2016-11-21T21:00:37.119538Z,-47036
2016-11-21T21:00:37.169538Z,-25454
2016-11-21T21:00:37.219538Z,-3474
2016-11-21T21:00:37.269538Z,20481
2016-11-21T21:00:37.319538Z,27809
2016-11-21T21:00:37.369538Z,10471
2016-11-21T21:00:37.419538Z,-20855
2016-11-21T21:00:37.469538Z,-53405
2016-11-21T21:00:37.519538Z,-69353
2016-11-21T21:00:37.569538Z,-76821
2016-11-21T21:00:37.619538Z,-73917
2016-11-21T21:00:37.669538Z,-50482
2016-11-21T21:00:37.719538Z,-28782
2016-11-21T21:00:37.769538Z,-15719
2016-11-21T21:00:37.819538Z,-12390
2016-11-21T21:00:37.869538Z,-16810
2016-11-21T21:00:37.919538Z,-26628
2016-11-21T21:00:37.969538Z,-47408
2016-11-21T21:00:38.019538Z,-66488
2016-11-21T21:00:38.069538Z,-77015
2016-11-21T21:00:38.119538Z,-82590
2016-11-21T21:00:38.169538Z,-85202
2016-11-21T21:00:38.219538Z,-84809
2016-11-21T21:00:38.269538Z,-87631
2016-11-21T21:00:38.319538Z,-96374
2016-11-21T21:00:38.369538Z,-110107
2016-11-21T21:00:38.419538Z,-115814
2016-11-21T21:00:38.469538Z,-105389
2016-11-21T21:00:38.519538Z,-103326
2016-11-21T21:00:38.569538Z,-101843
2016-11-21T21:00:38.619538Z,-95003
2016-11-21T21:00:38.669538Z,-101549
2016-11-21T21:00:38.719538Z,-122437
2016-11-21T21:00:38.769538Z,-141814
2016-11-21T21:00:38.819538Z,-139149
2016-11-21T21:00:38.869538Z,-116324
2016-11-21T21:00:38.919538Z,-76440
2016-11-21T21:00:38.969538Z,-42182
2016-11-21T21:00:39.019538Z,-51609
2016-11-21T21:00:39.069538Z,-98896
2016-11-21T21:00:39.119538Z,-143531
2016-11-21T21:00:39.169538Z,-176705
2016-11-21T21:00:39.219538Z,-185449
2016-11-21T21:00:39.269538Z,-152921
2016-11-21T21:00:39.319538Z,-126400
